sub_iri,category,o2,sub_label,super_iri,o1,super_label,
http://purl.obolibrary.org/obo/HP_0100355,o_not_o2,hp_no.owl,Contractures of the distal interphalangeal joint of the 5th toe,http://purl.obolibrary.org/obo/HP_0001836,hp.owl,Camptodactyly of toe,
http://purl.obolibrary.org/obo/HP_0100354,o_not_o2,hp_no.owl,Contracture of the distal interphalangeal joint of the 4th toe,http://purl.obolibrary.org/obo/HP_0001836,hp.owl,Camptodactyly of toe,
http://purl.obolibrary.org/obo/HP_0011966,o_not_o2,hp_no.owl,Elevated plasma citrulline,http://purl.obolibrary.org/obo/HP_0003112,hp.owl,Abnormality of serum amino acid level,
http://purl.obolibrary.org/obo/HP_0007715,o_not_o2,hp_no.owl,Weak extraocular muscles,http://purl.obolibrary.org/obo/HP_0001324,hp.owl,Muscle weakness,
http://purl.obolibrary.org/obo/HP_0010537,o_not_o2,hp_no.owl,Wide cranial sutures,http://purl.obolibrary.org/obo/HP_0003037,hp.owl,Enlarged joints,
http://purl.obolibrary.org/obo/HP_0010560,o_not_o2,hp_no.owl,Undulate clavicles,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0100353,o_not_o2,hp_no.owl,Contracture of the distal interphalangeal joint of the 3rd toe,http://purl.obolibrary.org/obo/HP_0001836,hp.owl,Camptodactyly of toe,
http://purl.obolibrary.org/obo/HP_0100352,o_not_o2,hp_no.owl,Contracture of the distal interphalangeal joint of the 2nd toe,http://purl.obolibrary.org/obo/HP_0001836,hp.owl,Camptodactyly of toe,
http://purl.obolibrary.org/obo/HP_0010417,o_not_o2,hp_no.owl,Osteolytic defects of the distal phalanx of the 2nd toe,http://purl.obolibrary.org/obo/HP_0010189,hp.owl,Osteolytic defects of the distal phalanges of the toes,
http://purl.obolibrary.org/obo/HP_0007670,o_not_o2,hp_no.owl,Abnormal vestibulo-ocular reflex,http://purl.obolibrary.org/obo/HP_0000708,hp.owl,Behavioral abnormality,
http://purl.obolibrary.org/obo/HP_0010446,o_not_o2,hp_no.owl,Tricuspid stenosis,http://purl.obolibrary.org/obo/HP_0001702,hp.owl,Abnormal tricuspid valve morphology,
http://purl.obolibrary.org/obo/HP_0500166,o_not_o2,hp_no.owl,Abnormal circulating gastrin level,http://purl.obolibrary.org/obo/HP_0004364,hp.owl,Abnormality of nitrogen compound homeostasis,
http://purl.obolibrary.org/obo/HP_0006488,o_not_o2,hp_no.owl,Bowing of the arm,http://purl.obolibrary.org/obo/HP_0040065,hp.owl,Abnormal morphology of bones of the upper limbs,
http://purl.obolibrary.org/obo/HP_0009671,o_not_o2,hp_no.owl,Pseudoepiphysis of the proximal phalanx of the thumb,http://purl.obolibrary.org/obo/HP_0010275,hp.owl,Pseudoepiphyses of the proximal phalanges of the hand,
http://purl.obolibrary.org/obo/HP_0000013,o_not_o2,hp_no.owl,Hypoplasia of the uterus,http://purl.obolibrary.org/obo/HP_0031105,hp.owl,Abnormal uterus morphology,
http://purl.obolibrary.org/obo/HP_0010910,o_not_o2,hp_no.owl,Hypervalinemia,http://purl.obolibrary.org/obo/HP_0008344,hp.owl,Elevated plasma branched chain amino acids,
http://purl.obolibrary.org/obo/HP_0001636,o_not_o2,hp_no.owl,Tetralogy of Fallot,http://purl.obolibrary.org/obo/HP_0001629,hp.owl,Ventricular septal defect,
http://purl.obolibrary.org/obo/HP_0006580,o_not_o2,hp_no.owl,Portal fibrosis,http://purl.obolibrary.org/obo/HP_0002597,hp.owl,Abnormality of the vasculature,
http://purl.obolibrary.org/obo/HP_0000889,o_not_o2,hp_no.owl,Abnormality of the clavicle,http://purl.obolibrary.org/obo/HP_0040070,hp.owl,Abnormality of upper limb bone,
http://purl.obolibrary.org/obo/HP_0010911,o_not_o2,hp_no.owl,Hyperleucinemia,http://purl.obolibrary.org/obo/HP_0008344,hp.owl,Elevated plasma branched chain amino acids,
http://purl.obolibrary.org/obo/HP_0010913,o_not_o2,hp_no.owl,Hyperisoleucinemia,http://purl.obolibrary.org/obo/HP_0008344,hp.owl,Elevated plasma branched chain amino acids,
http://purl.obolibrary.org/obo/HP_0001782,o_not_o2,hp_no.owl,Bulbous tips of toes,http://purl.obolibrary.org/obo/HP_0009836,hp.owl,Broad distal phalanx of finger,
http://purl.obolibrary.org/obo/HP_0010988,o_not_o2,hp_no.owl,Abnormality of the extrinsic pathway,http://purl.obolibrary.org/obo/HP_0001939,hp.owl,Abnormality of metabolism/homeostasis,
http://purl.obolibrary.org/obo/HP_0009171,o_not_o2,hp_no.owl,Triangular epiphyses of the metacarpals,http://purl.obolibrary.org/obo/HP_0005916,hp.owl,Abnormal metacarpal morphology,
http://purl.obolibrary.org/obo/HP_0011966,o_not_o2,hp_no.owl,Elevated plasma citrulline,http://purl.obolibrary.org/obo/HP_0002157,hp.owl,Azotemia,
http://purl.obolibrary.org/obo/HP_0012643,o_not_o2,hp_no.owl,Foveal hypopigmentation,http://purl.obolibrary.org/obo/HP_0007988,hp.owl,Macular hypopigmentation,
http://purl.obolibrary.org/obo/HP_0008401,o_not_o2,hp_no.owl,Onychogryposis of toenails,http://purl.obolibrary.org/obo/HP_0008388,hp.owl,Abnormal toenail morphology,
http://purl.obolibrary.org/obo/HP_3000065,o_not_o2,hp_no.owl,Abnormal lacrimal artery morphology,http://purl.obolibrary.org/obo/HP_0005344,hp.owl,Abnormal carotid artery morphology,
http://purl.obolibrary.org/obo/HP_0010989,o_not_o2,hp_no.owl,Abnormality of the intrinsic pathway,http://purl.obolibrary.org/obo/HP_0001939,hp.owl,Abnormality of metabolism/homeostasis,
http://purl.obolibrary.org/obo/HP_0003737,o_not_o2,hp_no.owl,Mitochondrial myopathy,http://purl.obolibrary.org/obo/HP_0003198,hp.owl,Myopathy,
http://purl.obolibrary.org/obo/HP_0040055,o_not_o2,hp_no.owl,Short lower eyelashes,http://purl.obolibrary.org/obo/HP_0100037,hp.owl,Abnormality of the scalp hair,
http://purl.obolibrary.org/obo/HP_0040054,o_not_o2,hp_no.owl,Short upper eyelashes,http://purl.obolibrary.org/obo/HP_0100037,hp.owl,Abnormality of the scalp hair,
http://purl.obolibrary.org/obo/HP_0040053,o_not_o2,hp_no.owl,Long lower eyelashes,http://purl.obolibrary.org/obo/HP_0100037,hp.owl,Abnormality of the scalp hair,
http://purl.obolibrary.org/obo/HP_0008247,o_not_o2,hp_no.owl,Euthyroid hyperthyroxinemia,http://purl.obolibrary.org/obo/HP_0004364,hp.owl,Abnormality of nitrogen compound homeostasis,
http://purl.obolibrary.org/obo/HP_0007299,o_not_o2,hp_no.owl,Dysfunction of lateral corticospinal tracts,http://purl.obolibrary.org/obo/HP_0002062,hp.owl,Morphological abnormality of the pyramidal tract,
http://purl.obolibrary.org/obo/HP_0000126,o_not_o2,hp_no.owl,Hydronephrosis,http://purl.obolibrary.org/obo/HP_0010945,hp.owl,Fetal pyelectasis,
http://purl.obolibrary.org/obo/HP_0010052,o_not_o2,hp_no.owl,Abnormality of the proximal phalanx of the hallux,http://purl.obolibrary.org/obo/HP_0010184,hp.owl,Abnormality of toe proximal phalanx,
http://purl.obolibrary.org/obo/HP_0009882,o_not_o2,hp_no.owl,Short distal phalanx of finger,http://purl.obolibrary.org/obo/HP_0003026,hp.owl,Short long bone,
http://purl.obolibrary.org/obo/HP_0100187,o_not_o2,hp_no.owl,Pseudoepiphysis of the middle phalanx of the 4th toe,http://purl.obolibrary.org/obo/HP_0010381,hp.owl,Abnormality of the middle phalanx of the 4th toe,
http://purl.obolibrary.org/obo/HP_0003995,o_not_o2,hp_no.owl,Abnormality of the radial head,http://purl.obolibrary.org/obo/HP_0009811,hp.owl,Abnormality of the elbow,
http://purl.obolibrary.org/obo/HP_0001650,o_not_o2,hp_no.owl,Aortic valve stenosis,http://purl.obolibrary.org/obo/HP_0001646,hp.owl,Abnormal aortic valve morphology,
http://purl.obolibrary.org/obo/HP_0008277,o_not_o2,hp_no.owl,Abnormality of zinc homeostasis,http://purl.obolibrary.org/obo/HP_0010927,hp.owl,Abnormality of divalent inorganic cation homeostasis,
http://purl.obolibrary.org/obo/HP_0010402,o_not_o2,hp_no.owl,Triangular shaped proximal phalanx of the 2nd toe,http://purl.obolibrary.org/obo/HP_0010210,hp.owl,Triangular shaped proximal phalanges of the toes,
http://purl.obolibrary.org/obo/HP_0007872,o_not_o2,hp_no.owl,Choroidal hemangioma,http://purl.obolibrary.org/obo/HP_0007486,hp.owl,Cavernous hemangioma of the face,
http://purl.obolibrary.org/obo/HP_0000719,o_not_o2,hp_no.owl,Inappropriate behavior,http://purl.obolibrary.org/obo/HP_0000735,hp.owl,Impaired social interactions,
http://purl.obolibrary.org/obo/HP_0006236,o_not_o2,hp_no.owl,Slender metacarpals,http://purl.obolibrary.org/obo/HP_0003100,hp.owl,Slender long bone,
http://purl.obolibrary.org/obo/HP_0100411,o_not_o2,hp_no.owl,Complete duplication of the middle phalanx of the 4th toe,http://purl.obolibrary.org/obo/HP_0010202,hp.owl,Duplication of middle phalanx of toe,
http://purl.obolibrary.org/obo/HP_0040044,o_not_o2,hp_no.owl,Hypoplasia of the diaphragm,http://purl.obolibrary.org/obo/HP_0009004,hp.owl,Hypoplasia of the musculature,
http://purl.obolibrary.org/obo/HP_0001216,o_not_o2,hp_no.owl,Delayed ossification of carpal bones,http://purl.obolibrary.org/obo/HP_0004052,hp.owl,Delayed ossification of the hand bones,
http://purl.obolibrary.org/obo/HP_0011822,o_not_o2,hp_no.owl,Broad chin,http://purl.obolibrary.org/obo/HP_0011338,hp.owl,Abnormality of mouth shape,
http://purl.obolibrary.org/obo/HP_0045079,o_not_o2,hp_no.owl,Distal femoral metaphyseal irregularity,http://purl.obolibrary.org/obo/HP_0006489,hp.owl,Abnormality of the femoral metaphysis,
http://purl.obolibrary.org/obo/HP_0006511,o_not_o2,hp_no.owl,Laryngeal stridor,http://purl.obolibrary.org/obo/HP_0002795,hp.owl,Functional respiratory abnormality,
http://purl.obolibrary.org/obo/HP_0002410,o_not_o2,hp_no.owl,Aqueductal stenosis,http://purl.obolibrary.org/obo/HP_0002418,hp.owl,Abnormality of midbrain morphology,
http://purl.obolibrary.org/obo/HP_0008058,o_not_o2,hp_no.owl,Aplasia/Hypoplasia of the optic nerve,http://purl.obolibrary.org/obo/HP_0002977,hp.owl,Aplasia/Hypoplasia involving the central nervous system,
http://purl.obolibrary.org/obo/HP_0010366,o_not_o2,hp_no.owl,Triangular shaped phalanges of the 3rd toe,http://purl.obolibrary.org/obo/HP_0010370,hp.owl,Abnormality of the proximal phalanx of the 3rd toe,
http://purl.obolibrary.org/obo/HP_0009026,o_not_o2,hp_no.owl,Hypoplasia of latissimus dorsi muscle,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0000581,o_not_o2,hp_no.owl,Blepharophimosis,http://purl.obolibrary.org/obo/HP_0045025,hp.owl,Narrow palpebral fissure,
http://purl.obolibrary.org/obo/HP_0012052,o_not_o2,hp_no.owl,Low serum calcitriol,http://purl.obolibrary.org/obo/HP_0100512,hp.owl,Vitamin D deficiency,
http://purl.obolibrary.org/obo/HP_0012053,o_not_o2,hp_no.owl,Low serum calcifediol,http://purl.obolibrary.org/obo/HP_0100512,hp.owl,Vitamin D deficiency,
http://purl.obolibrary.org/obo/HP_0009548,o_not_o2,hp_no.owl,Bullet-shaped phalanges of the 2nd finger,http://purl.obolibrary.org/obo/HP_0004100,hp.owl,Abnormal 2nd finger morphology,
http://purl.obolibrary.org/obo/HP_0005186,o_not_o2,hp_no.owl,Synovial hypertrophy,http://purl.obolibrary.org/obo/HP_0003037,hp.owl,Enlarged joints,
http://purl.obolibrary.org/obo/HP_0100235,o_not_o2,hp_no.owl,Synostosis involving bones of the toes,http://purl.obolibrary.org/obo/HP_0040066,hp.owl,Abnormal morphology of bones of the lower limbs,
http://purl.obolibrary.org/obo/HP_0002033,o_not_o2,hp_no.owl,Poor suck,http://purl.obolibrary.org/obo/HP_0040202,hp.owl,Abnormal consumption behavior,
http://purl.obolibrary.org/obo/HP_0010516,o_not_o2,hp_no.owl,Thymus hyperplasia,http://purl.obolibrary.org/obo/HP_0031071,hp.owl,Abnormal endocrine morphology,
http://purl.obolibrary.org/obo/HP_0002528,o_not_o2,hp_no.owl,Granulovacuolar degeneration,http://purl.obolibrary.org/obo/HP_0002180,hp.owl,Neurodegeneration,
http://purl.obolibrary.org/obo/HP_3000021,o_not_o2,hp_no.owl,Abnormality of buccal fat pad,http://purl.obolibrary.org/obo/HP_0000291,hp.owl,Abnormality of facial adipose tissue,
http://purl.obolibrary.org/obo/HP_0010529,o_not_o2,hp_no.owl,Echolalia,http://purl.obolibrary.org/obo/HP_0000733,hp.owl,Stereotypy,
http://purl.obolibrary.org/obo/HP_0010946,o_not_o2,hp_no.owl,Dilatation of the renal pelvis,http://purl.obolibrary.org/obo/HP_0011425,hp.owl,Fetal ultrasound soft marker,
http://purl.obolibrary.org/obo/HP_0010513,o_not_o2,hp_no.owl,Pituitary calcification,http://purl.obolibrary.org/obo/HP_0031071,hp.owl,Abnormal endocrine morphology,
http://purl.obolibrary.org/obo/HP_0004691,o_not_o2,hp_no.owl,2-3 toe syndactyly,http://purl.obolibrary.org/obo/HP_0010319,hp.owl,Abnormality of the 2nd toe,
http://purl.obolibrary.org/obo/HP_0000190,o_not_o2,hp_no.owl,Abnormal oral frenulum morphology,http://purl.obolibrary.org/obo/HP_0000157,hp.owl,Abnormality of the tongue,
http://purl.obolibrary.org/obo/HP_0002636,o_not_o2,hp_no.owl,Dilatation of an abdominal artery,http://purl.obolibrary.org/obo/HP_0001679,hp.owl,Abnormal aortic morphology,
http://purl.obolibrary.org/obo/HP_0002266,o_not_o2,hp_no.owl,Focal clonic seizures,http://purl.obolibrary.org/obo/HP_0002349,hp.owl,Focal aware seizure,
http://purl.obolibrary.org/obo/HP_0100604,o_not_o2,hp_no.owl,Neoplasm of the lip,http://purl.obolibrary.org/obo/HP_0012290,hp.owl,Mouth neoplasm,
http://purl.obolibrary.org/obo/HP_0009194,o_not_o2,hp_no.owl,Small epiphyses of the metacarpals,http://purl.obolibrary.org/obo/HP_0003844,hp.owl,Small epiphyses of the upper limbs,
http://purl.obolibrary.org/obo/HP_0030870,o_not_o2,hp_no.owl,Abnormality of spinal facet joint,http://purl.obolibrary.org/obo/HP_0005262,hp.owl,Abnormality of the synovia,
http://purl.obolibrary.org/obo/HP_0000068,o_not_o2,hp_no.owl,Urethral atresia,http://purl.obolibrary.org/obo/HP_0000809,hp.owl,Urinary tract atresia,
http://purl.obolibrary.org/obo/HP_0031947,o_not_o2,hp_no.owl,Tongue tremor,http://purl.obolibrary.org/obo/HP_0000157,hp.owl,Abnormality of the tongue,
http://purl.obolibrary.org/obo/HP_0005999,o_not_o2,hp_no.owl,Ureteral atresia,http://purl.obolibrary.org/obo/HP_0000809,hp.owl,Urinary tract atresia,
http://purl.obolibrary.org/obo/HP_0004699,o_not_o2,hp_no.owl,Osteoporotic metatarsal,http://purl.obolibrary.org/obo/HP_0000939,hp.owl,Osteoporosis,
http://purl.obolibrary.org/obo/HP_0010746,o_not_o2,hp_no.owl,Hypoplasia of the phalanges of the toes,http://purl.obolibrary.org/obo/HP_0040066,hp.owl,Abnormal morphology of bones of the lower limbs,
http://purl.obolibrary.org/obo/HP_0006146,o_not_o2,hp_no.owl,Broad metacarpal epiphyses,http://purl.obolibrary.org/obo/HP_0003904,hp.owl,Wide epiphyses of the upper limbs,
http://purl.obolibrary.org/obo/HP_0410271,o_not_o2,hp_no.owl,Laryngeal hemangioma,http://purl.obolibrary.org/obo/HP_0001600,hp.owl,Abnormality of the larynx,
http://purl.obolibrary.org/obo/HP_0005825,o_not_o2,hp_no.owl,Mixed sclerosis of humeral metaphyses,http://purl.obolibrary.org/obo/HP_0004979,hp.owl,Metaphyseal sclerosis,
http://purl.obolibrary.org/obo/HP_0006960,o_not_o2,hp_no.owl,Choroid plexus calcification,http://purl.obolibrary.org/obo/HP_0100659,hp.owl,Abnormality of the cerebral vasculature,
http://purl.obolibrary.org/obo/HP_0009011,o_not_o2,hp_no.owl,Hypoplasia of serratus anterior muscle,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_3000073,o_not_o2,hp_no.owl,Abnormality of levator veli palatini muscle,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_3000048,o_not_o2,hp_no.owl,Abnormal great auricular nerve morphology,http://purl.obolibrary.org/obo/HP_0001291,hp.owl,Abnormal cranial nerve morphology,
http://purl.obolibrary.org/obo/HP_0009674,o_not_o2,hp_no.owl,Triangular epiphysis of the proximal phalanx of the thumb,http://purl.obolibrary.org/obo/HP_0010278,hp.owl,Triangular epiphyses of the proximal phalanges of the hand,
http://purl.obolibrary.org/obo/HP_0000454,o_not_o2,hp_no.owl,Flared nostrils,http://purl.obolibrary.org/obo/HP_0005288,hp.owl,Abnormality of the nares,
http://purl.obolibrary.org/obo/HP_0000737,o_not_o2,hp_no.owl,Irritability,http://purl.obolibrary.org/obo/HP_0000735,hp.owl,Impaired social interactions,
http://purl.obolibrary.org/obo/HP_0100282,o_not_o2,hp_no.owl,Acute colitis,http://purl.obolibrary.org/obo/HP_0004387,hp.owl,Enterocolitis,
http://purl.obolibrary.org/obo/HP_0100198,o_not_o2,hp_no.owl,Pseudoepiphysis of the proximal phalanx of the 4th toe,http://purl.obolibrary.org/obo/HP_0010382,hp.owl,Abnormality of the proximal phalanx of the 4th toe,
http://purl.obolibrary.org/obo/HP_0100281,o_not_o2,hp_no.owl,Chronic colitis,http://purl.obolibrary.org/obo/HP_0004387,hp.owl,Enterocolitis,
http://purl.obolibrary.org/obo/HP_0003090,o_not_o2,hp_no.owl,Hypoplasia of the capital femoral epiphysis,http://purl.obolibrary.org/obo/HP_0010585,hp.owl,Small epiphyses,
http://purl.obolibrary.org/obo/HP_0002913,o_not_o2,hp_no.owl,Myoglobinuria,http://purl.obolibrary.org/obo/HP_0004364,hp.owl,Abnormality of nitrogen compound homeostasis,
http://purl.obolibrary.org/obo/HP_0012882,o_not_o2,hp_no.owl,Hyperplastic labia majora,http://purl.obolibrary.org/obo/HP_0011121,hp.owl,Abnormality of skin morphology,
http://purl.obolibrary.org/obo/HP_0006202,o_not_o2,hp_no.owl,Osteolysis of scaphoids,http://purl.obolibrary.org/obo/HP_0001495,hp.owl,Carpal osteolysis,
http://purl.obolibrary.org/obo/HP_0031891,o_not_o2,hp_no.owl,Decreased eosinophil count,http://purl.obolibrary.org/obo/HP_0001913,hp.owl,Granulocytopenia,
http://purl.obolibrary.org/obo/HP_0003118,o_not_o2,hp_no.owl,Increased circulating cortisol level,http://purl.obolibrary.org/obo/HP_0410175,hp.owl,Ketonemia,
http://purl.obolibrary.org/obo/HP_0006771,o_not_o2,hp_no.owl,Duodenal adenocarcinoma,http://purl.obolibrary.org/obo/HP_0002246,hp.owl,Abnormality of the duodenum,
http://purl.obolibrary.org/obo/HP_0011093,o_not_o2,hp_no.owl,Molarization of premolar,http://purl.obolibrary.org/obo/HP_0001572,hp.owl,Macrodontia,
http://purl.obolibrary.org/obo/HP_3000067,o_not_o2,hp_no.owl,Abnormal lateral cricoarytenoid muscle morphology,http://purl.obolibrary.org/obo/HP_0040290,hp.owl,Abnormality of skeletal muscles,
http://purl.obolibrary.org/obo/HP_0011917,o_not_o2,hp_no.owl,Short 5th toe,http://purl.obolibrary.org/obo/HP_0010322,hp.owl,Abnormality of the 5th toe,
http://purl.obolibrary.org/obo/HP_0002528,o_not_o2,hp_no.owl,Granulovacuolar degeneration,http://purl.obolibrary.org/obo/HP_0002538,hp.owl,Abnormality of the cerebral cortex,
http://purl.obolibrary.org/obo/HP_0000216,o_not_o2,hp_no.owl,Broad secondary alveolar ridge,http://purl.obolibrary.org/obo/HP_0000326,hp.owl,Abnormality of the maxilla,
http://purl.obolibrary.org/obo/HP_0031801,o_not_o2,hp_no.owl,Vocal cord dysfunction,http://purl.obolibrary.org/obo/HP_0025424,hp.owl,Abnormal larynx physiology,
http://purl.obolibrary.org/obo/HP_0000842,o_not_o2,hp_no.owl,Hyperinsulinemia,http://purl.obolibrary.org/obo/HP_0002152,hp.owl,Hyperproteinemia,
http://purl.obolibrary.org/obo/HP_0005035,o_not_o2,hp_no.owl,Shortening of all phalanges of the toes,http://purl.obolibrary.org/obo/HP_0003026,hp.owl,Short long bone,
http://purl.obolibrary.org/obo/HP_0005857,o_not_o2,hp_no.owl,Cervical spina bifida,http://purl.obolibrary.org/obo/HP_0003319,hp.owl,Abnormality of the cervical spine,
http://purl.obolibrary.org/obo/HP_0000430,o_not_o2,hp_no.owl,Underdeveloped nasal alae,http://purl.obolibrary.org/obo/HP_0410007,hp.owl,Abnormality of cartilage morphology,
http://purl.obolibrary.org/obo/HP_0000900,o_not_o2,hp_no.owl,Thickened ribs,http://purl.obolibrary.org/obo/HP_0011314,hp.owl,Abnormality of long bone morphology,
http://purl.obolibrary.org/obo/HP_0000902,o_not_o2,hp_no.owl,Rib fusion,http://purl.obolibrary.org/obo/HP_0011314,hp.owl,Abnormality of long bone morphology,
http://purl.obolibrary.org/obo/HP_0004626,o_not_o2,hp_no.owl,Lumbar scoliosis,http://purl.obolibrary.org/obo/HP_0100712,hp.owl,Abnormality of the lumbar spine,
http://purl.obolibrary.org/obo/HP_0000848,o_not_o2,hp_no.owl,Increased circulating renin level,http://purl.obolibrary.org/obo/HP_0002152,hp.owl,Hyperproteinemia,
http://purl.obolibrary.org/obo/HP_0003933,o_not_o2,hp_no.owl,Sclerosis of humeral diaphysis,http://purl.obolibrary.org/obo/HP_0006440,hp.owl,Increased density of long bone diaphyses,
http://purl.obolibrary.org/obo/HP_0001465,o_not_o2,hp_no.owl,Amyotrophy involving the shoulder musculature,http://purl.obolibrary.org/obo/HP_0410169,hp.owl,Abnormality of the shoulder musculature,
